date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-01-31,1,-2,0.9,3.3,1,26,04:21 AM,12:29 PM,07:37 AM,04:22 PM,-1,-4,-0,-4,21,94,91,1.1,1006,1,7,130,15,Gdynia
2019-02-01,1,-3,0.1,8.7,1,8,05:22 AM,01:10 PM,07:36 AM,04:24 PM,-2,-4,-0,-4,21,58,90,0.1,1004,1,10,150,14,Gdynia
2019-02-02,3,-1,0.0,3.3,1,1,06:14 AM,01:59 PM,07:34 AM,04:26 PM,1,-2,2,-2,28,97,95,4.4,999,3,9,143,19,Gdynia
2019-02-03,2,1,0.4,3.4,1,0,06:57 AM,02:56 PM,07:32 AM,04:28 PM,1,-2,2,-2,23,94,90,0.6,1007,2,9,283,15,Gdynia
2019-02-04,2,1,2.0,8.7,1,0,07:32 AM,03:58 PM,07:30 AM,04:30 PM,-2,-4,1,-4,26,56,82,2.3,1022,2,7,288,19,Gdynia
2019-02-05,2,-4,0.1,3.4,1,0,08:00 AM,05:04 PM,07:28 AM,04:32 PM,-2,-5,1,-5,38,78,81,0.5,1024,2,10,218,26,Gdynia
2019-02-06,3,0,0.7,3.4,1,7,08:23 AM,06:11 PM,07:26 AM,04:34 PM,0,-2,2,-2,28,90,87,1.6,1023,3,8,251,19,Gdynia
2019-02-07,3,2,0.0,3.4,1,14,08:43 AM,07:19 PM,07:24 AM,04:36 PM,-1,-3,2,-3,33,89,80,4.4,1014,3,8,204,22,Gdynia
2019-02-08,4,2,0.0,3.4,1,22,09:00 AM,08:27 PM,07:23 AM,04:38 PM,1,-1,3,-1,29,91,89,7.2,1007,4,8,230,19,Gdynia
2019-02-09,7,2,0.0,3.4,2,29,09:17 AM,09:37 PM,07:21 AM,04:40 PM,2,-0,5,-0,42,85,85,6.0,1001,7,15,213,27,Gdynia
2019-02-10,5,-0,0.0,5.2,1,37,09:33 AM,10:47 PM,07:18 AM,04:42 PM,2,0,4,0,41,74,82,4.1,1001,5,12,206,27,Gdynia
2019-02-11,5,3,0.3,3.5,1,44,09:51 AM,11:59 PM,07:16 AM,04:44 PM,2,-0,4,-0,37,93,84,4.1,995,5,10,261,25,Gdynia
2019-02-12,2,1,0.0,5.2,1,52,10:11 AM,No moonset,07:14 AM,04:47 PM,-3,-4,2,-4,35,59,72,0.3,1017,2,10,317,24,Gdynia
2019-02-13,6,1,0.0,7.0,2,60,10:35 AM,01:13 AM,07:12 AM,04:49 PM,1,-1,4,-1,44,50,78,0.4,1023,6,11,278,28,Gdynia
2019-02-14,6,4,0.0,5.3,2,67,11:07 AM,02:28 AM,07:10 AM,04:51 PM,3,1,5,1,33,57,89,0.0,1030,6,13,283,22,Gdynia
2019-02-15,6,4,0.0,8.7,2,75,11:49 AM,03:43 AM,07:08 AM,04:53 PM,2,1,5,1,27,29,86,0.0,1030,6,11,276,17,Gdynia
2019-02-16,10,4,0.0,8.7,3,82,12:43 PM,04:51 AM,07:06 AM,04:55 PM,-1,4,7,4,34,4,60,0.0,1024,10,15,244,18,Gdynia
2019-02-17,6,4,0.0,3.6,2,90,01:53 PM,05:50 AM,07:04 AM,04:57 PM,3,2,5,2,27,50,86,0.1,1022,6,15,281,17,Gdynia
2019-02-18,8,3,0.0,8.7,3,97,03:15 PM,06:36 AM,07:01 AM,04:59 PM,3,2,5,2,22,25,87,0.0,1021,8,12,199,13,Gdynia
2019-02-19,8,5,0.0,5.5,2,100,04:43 PM,07:13 AM,06:59 AM,05:01 PM,2,2,6,2,34,56,77,1.4,1011,8,9,238,21,Gdynia
2019-02-20,6,3,0.0,3.9,2,88,06:12 PM,07:41 AM,06:57 AM,05:03 PM,1,1,5,1,37,78,78,1.1,1013,6,9,296,25,Gdynia
2019-02-21,4,1,0.0,3.9,1,80,07:40 PM,08:05 AM,06:55 AM,05:05 PM,2,0,3,0,18,96,91,16.7,1019,4,8,152,12,Gdynia
2019-02-22,-1,-3,0.3,8.7,2,73,09:06 PM,08:26 AM,06:52 AM,05:07 PM,-9,-6,-1,-6,25,19,57,1.3,1037,-1,9,64,18,Gdynia
2019-02-23,2,-3,0.0,8.7,1,65,10:28 PM,08:46 AM,06:50 AM,05:09 PM,-9,-4,-0,-4,21,30,50,0.0,1043,2,18,233,15,Gdynia
2019-02-24,6,-0,0.0,7.1,1,57,11:47 PM,09:07 AM,06:48 AM,05:11 PM,-2,-1,4,-1,39,52,65,0.6,1035,6,9,284,24,Gdynia
2019-02-25,6,1,0.0,8.7,1,50,No moonrise,09:30 AM,06:45 AM,05:14 PM,2,-0,4,-0,31,39,85,0.0,1031,6,10,296,20,Gdynia
2019-02-26,7,3,0.0,8.7,3,42,01:03 AM,09:57 AM,06:43 AM,05:16 PM,1,1,5,1,35,17,76,0.0,1028,7,10,319,23,Gdynia
2019-02-27,9,4,0.0,8.7,3,35,02:13 AM,10:29 AM,06:41 AM,05:18 PM,0,2,6,2,38,11,67,0.0,1021,9,10,270,23,Gdynia
2019-02-28,6,5,0.0,8.7,3,27,03:17 AM,11:08 AM,06:38 AM,05:20 PM,1,1,5,1,40,19,72,0.0,1005,6,10,303,26,Gdynia
2019-03-01,3,0,0.0,4.1,1,26,04:12 AM,11:55 AM,06:36 AM,05:22 PM,-3,-2,2,-2,21,66,70,0.1,1010,3,9,149,15,Gdynia
2019-03-02,5,-1,0.0,8.7,2,19,04:58 AM,12:49 PM,06:33 AM,05:24 PM,-5,-2,2,-2,18,26,59,0.0,1014,5,10,243,13,Gdynia
2019-03-03,8,2,0.0,4.1,2,12,05:35 AM,01:50 PM,06:31 AM,05:26 PM,2,0,5,0,35,78,85,2.6,1004,8,8,235,22,Gdynia
2019-03-04,9,3,0.0,4.1,2,4,06:04 AM,02:54 PM,06:29 AM,05:28 PM,5,5,8,5,37,90,82,10.7,991,9,8,229,23,Gdynia
2019-03-05,6,2,0.0,4.1,2,0,06:28 AM,04:01 PM,06:26 AM,05:30 PM,1,0,5,0,50,98,74,15.1,991,6,6,249,35,Gdynia
2019-03-06,6,0,0.9,4.2,1,0,06:49 AM,05:10 PM,06:24 AM,05:32 PM,-0,0,3,0,20,82,79,1.1,1010,6,9,165,13,Gdynia
2019-03-07,11,5,0.0,4.2,2,3,07:07 AM,06:18 PM,06:21 AM,05:34 PM,3,4,8,4,39,91,71,2.0,999,11,8,193,24,Gdynia
2019-03-08,8,5,0.0,4.2,2,10,07:24 AM,07:28 PM,06:19 AM,05:36 PM,2,2,7,2,50,54,69,1.3,999,8,8,235,34,Gdynia
2019-03-09,7,3,0.0,4.2,2,17,07:40 AM,08:38 PM,06:16 AM,05:38 PM,0,0,5,0,43,78,72,3.6,1002,7,7,239,29,Gdynia
2019-03-10,6,4,0.0,4.2,1,24,07:57 AM,09:50 PM,06:14 AM,05:39 PM,0,-0,4,-0,39,83,73,7.8,996,6,8,271,28,Gdynia
2019-03-11,4,-1,0.2,8.7,1,32,08:15 AM,11:03 PM,06:12 AM,05:41 PM,-5,-2,2,-2,24,48,61,0.5,1003,4,9,300,17,Gdynia
2019-03-12,5,0,0.0,5.7,1,39,08:38 AM,No moonset,06:09 AM,05:43 PM,-5,-1,3,-1,25,49,59,0.2,1013,5,10,275,17,Gdynia
2019-03-13,6,3,0.0,4.3,2,46,09:06 AM,12:16 AM,06:07 AM,05:45 PM,-0,0,5,0,36,82,71,2.6,1003,6,8,202,25,Gdynia
2019-03-14,7,5,0.0,4.3,2,54,09:42 AM,01:30 AM,06:04 AM,05:47 PM,1,1,6,1,36,81,74,2.4,996,7,6,211,25,Gdynia
2019-03-15,7,4,0.0,4.3,2,61,10:29 AM,02:38 AM,06:02 AM,05:49 PM,2,2,5,2,28,98,81,5.2,992,7,3,214,19,Gdynia
2019-03-16,6,4,0.0,6.0,2,68,11:31 AM,03:39 AM,05:59 AM,05:51 PM,2,0,5,0,43,88,78,13.4,995,6,9,280,31,Gdynia
2019-03-17,10,5,0.0,6.0,2,75,12:45 PM,04:28 AM,05:57 AM,05:53 PM,4,4,7,4,32,90,81,5.2,999,10,13,218,21,Gdynia
2019-03-18,7,5,0.0,8.8,2,83,02:08 PM,05:08 AM,05:54 AM,05:55 PM,0,1,6,1,39,53,70,1.5,1005,7,18,239,27,Gdynia
2019-03-19,6,2,0.0,11.6,1,90,03:36 PM,05:39 AM,05:52 AM,05:57 PM,-1,-0,4,-0,27,23,70,0.1,1019,6,11,283,20,Gdynia
2019-03-20,9,2,0.0,10.2,2,97,05:05 PM,06:04 AM,05:49 AM,05:59 PM,-0,2,5,2,29,48,68,0.2,1028,9,10,263,20,Gdynia
2019-03-21,10,6,0.0,9.2,2,100,06:32 PM,06:26 AM,05:47 AM,06:01 PM,5,5,8,5,35,75,83,0.0,1028,10,10,272,23,Gdynia
2019-03-22,8,6,0.0,12.6,2,88,07:58 PM,06:47 AM,05:45 AM,06:02 PM,3,5,7,5,24,44,76,0.0,1031,8,10,178,15,Gdynia
2019-03-23,13,5,0.0,11.9,2,81,09:22 PM,07:08 AM,05:42 AM,06:04 PM,4,5,8,5,30,33,76,0.0,1026,13,10,238,19,Gdynia
2019-03-24,7,4,0.0,11.9,2,74,10:42 PM,07:30 AM,05:40 AM,06:06 PM,0,2,6,2,27,43,69,0.0,1023,7,10,294,19,Gdynia
2019-03-25,6,3,0.0,11.9,1,66,11:58 PM,07:55 AM,05:37 AM,06:08 PM,0,1,4,1,23,50,76,1.9,1012,6,10,300,16,Gdynia
2019-03-26,5,2,0.0,10.6,1,59,No moonrise,08:25 AM,05:34 AM,06:10 PM,-2,-2,3,-2,36,52,70,0.4,1016,5,10,308,26,Gdynia
2019-03-27,7,2,0.0,10.6,2,52,01:07 AM,09:02 AM,05:32 AM,06:12 PM,0,1,4,1,26,57,76,0.4,1024,7,8,278,17,Gdynia
2019-03-28,11,4,0.0,12.9,3,45,02:06 AM,09:47 AM,05:29 AM,06:14 PM,4,6,7,6,14,30,80,0.0,1029,11,17,227,9,Gdynia
2019-03-29,12,6,0.0,12.9,4,37,02:56 AM,10:39 AM,05:27 AM,06:16 PM,5,6,9,6,39,15,77,0.0,1028,12,18,275,24,Gdynia
2019-03-30,13,7,0.0,9.4,3,30,03:37 AM,11:39 AM,05:24 AM,06:18 PM,5,7,10,7,28,64,73,0.1,1022,13,18,272,17,Gdynia
2019-03-31,8,4,0.0,13.0,3,26,04:08 AM,12:43 PM,05:22 AM,06:19 PM,1,4,7,4,29,29,68,0.2,1018,8,10,266,20,Gdynia
2019-04-01,7,3,0.0,13.0,3,9,04:34 AM,01:50 PM,05:19 AM,06:21 PM,-3,2,5,2,15,12,59,0.0,1029,7,10,152,10,Gdynia
2019-04-02,10,3,0.0,13.1,3,1,04:55 AM,02:58 PM,05:17 AM,06:23 PM,-4,2,6,2,39,1,49,0.0,1024,10,10,144,26,Gdynia
2019-04-03,12,5,0.0,13.1,3,0,05:14 AM,04:07 PM,05:14 AM,06:25 PM,-0,5,8,5,43,18,54,0.0,1013,12,10,145,28,Gdynia
2019-04-04,13,6,0.0,13.2,4,0,05:30 AM,05:17 PM,05:12 AM,06:27 PM,1,6,9,6,38,10,58,0.0,1009,13,10,131,23,Gdynia
2019-04-05,13,7,0.0,13.2,4,0,05:47 AM,06:28 PM,05:09 AM,06:29 PM,4,7,10,7,32,9,67,0.0,1011,13,10,111,18,Gdynia
2019-04-06,13,7,0.0,13.2,4,6,06:03 AM,07:40 PM,05:07 AM,06:31 PM,3,7,10,7,27,10,65,0.0,1014,13,10,99,16,Gdynia
2019-04-07,12,7,0.0,13.3,4,14,06:21 AM,08:54 PM,05:04 AM,06:33 PM,3,8,9,8,13,8,64,0.0,1010,12,10,57,7,Gdynia
2019-04-08,7,3,0.0,9.6,2,21,06:42 AM,10:08 PM,05:02 AM,06:35 PM,1,3,6,3,20,53,74,0.2,1012,7,10,69,14,Gdynia
2019-04-09,5,1,0.0,13.8,2,29,07:08 AM,11:22 PM,04:59 AM,06:37 PM,-3,-1,3,-1,21,36,66,0.0,1017,5,10,90,16,Gdynia
2019-04-10,4,1,0.5,8.6,1,36,07:41 AM,No moonset,04:57 AM,06:39 PM,-2,-1,3,-1,21,80,70,0.8,1020,4,9,107,16,Gdynia
2019-04-11,3,-1,1.3,9.8,1,44,08:23 AM,12:32 AM,04:54 AM,06:40 PM,-2,-2,2,-2,24,81,72,1.5,1024,3,8,21,19,Gdynia
2019-04-12,4,-0,0.7,13.3,1,52,09:19 AM,01:35 AM,04:52 AM,06:42 PM,-2,-2,2,-2,25,40,70,0.8,1027,4,9,45,19,Gdynia
2019-04-13,5,1,0.0,13.9,2,59,10:27 AM,02:26 AM,04:50 AM,06:44 PM,-3,-1,3,-1,29,8,64,0.0,1027,5,10,64,21,Gdynia
2019-04-14,7,2,0.0,14.0,2,67,11:45 AM,03:08 AM,04:47 AM,06:46 PM,-1,1,5,1,29,33,66,0.0,1029,7,10,65,21,Gdynia
2019-04-15,6,3,0.0,14.0,3,74,01:09 PM,03:40 AM,04:45 AM,06:48 PM,0,2,5,2,21,9,71,0.0,1030,6,10,48,15,Gdynia
2019-04-16,8,4,0.0,14.1,3,82,02:35 PM,04:06 AM,04:42 AM,06:50 PM,-1,3,6,3,20,33,64,0.0,1029,8,10,71,14,Gdynia
2019-04-17,11,5,0.0,14.1,3,89,04:01 PM,04:28 AM,04:40 AM,06:52 PM,3,6,8,6,20,5,72,0.0,1030,11,10,39,12,Gdynia
2019-04-18,13,7,0.0,14.2,4,97,05:27 PM,04:49 AM,04:38 AM,06:54 PM,3,8,9,8,17,7,66,0.0,1034,13,10,45,10,Gdynia
2019-04-19,12,6,0.0,14.2,3,100,06:52 PM,05:09 AM,04:35 AM,06:56 PM,2,6,8,6,18,4,63,0.0,1035,12,10,88,11,Gdynia
2019-04-20,12,6,0.0,13.4,2,88,08:15 PM,05:29 AM,04:33 AM,06:58 PM,1,7,9,7,20,22,60,0.0,1032,12,10,266,12,Gdynia
2019-04-21,13,7,0.0,14.5,4,81,09:35 PM,05:53 AM,04:30 AM,07:00 PM,2,7,9,7,22,6,59,0.0,1024,13,10,219,14,Gdynia
2019-04-22,14,6,0.0,14.5,4,73,10:49 PM,06:20 AM,04:28 AM,07:02 PM,5,8,10,8,24,8,71,0.0,1023,14,10,93,14,Gdynia
2019-04-23,15,9,0.0,14.5,4,65,11:56 PM,06:55 AM,04:26 AM,07:04 PM,3,10,12,10,47,6,54,0.0,1022,15,10,121,27,Gdynia
2019-04-24,16,10,0.0,12.4,3,58,No moonrise,07:37 AM,04:24 AM,07:06 PM,6,11,13,11,48,33,61,0.0,1016,16,10,129,27,Gdynia
2019-04-25,20,12,0.0,14.5,5,50,12:51 AM,08:27 AM,04:21 AM,07:07 PM,10,15,16,15,29,40,71,0.2,1014,20,10,160,15,Gdynia
2019-04-26,20,12,0.0,13.5,4,43,01:36 AM,09:25 AM,04:19 AM,07:09 PM,12,16,16,16,19,41,75,2.4,1011,20,10,130,10,Gdynia
2019-04-27,15,9,0.0,9.3,3,35,02:11 AM,10:28 AM,04:17 AM,07:11 PM,11,12,13,12,25,71,83,6.4,1008,15,10,220,15,Gdynia
2019-04-28,11,5,0.0,9.4,3,28,02:39 AM,11:35 AM,04:15 AM,07:13 PM,7,7,9,7,32,79,82,0.9,1013,11,12,298,20,Gdynia
2019-04-29,12,9,0.0,13.5,3,20,03:02 AM,12:43 PM,04:13 AM,07:15 PM,6,8,10,8,28,38,78,1.2,1016,12,18,91,18,Gdynia
2019-04-30,12,7,0.0,14.5,3,13,03:21 AM,01:52 PM,04:10 AM,07:17 PM,4,8,10,8,20,16,67,0.0,1016,12,18,95,13,Gdynia
2019-05-01,15,6,0.0,12.5,3,12,03:38 AM,03:02 PM,04:08 AM,07:19 PM,3,8,10,8,19,43,65,0.8,1008,15,19,292,12,Gdynia
2019-05-02,9,8,0.0,9.5,2,5,03:53 AM,04:12 PM,04:06 AM,07:21 PM,5,5,9,5,46,88,75,0.5,997,9,15,269,32,Gdynia
2019-05-03,9,6,0.0,10.5,2,0,04:09 AM,05:25 PM,04:04 AM,07:23 PM,0,5,7,5,22,57,61,1.4,1001,9,16,289,16,Gdynia
2019-05-04,10,5,0.0,11.5,2,0,04:26 AM,06:39 PM,04:02 AM,07:25 PM,-1,4,7,4,21,59,59,0.5,1004,10,12,263,15,Gdynia
2019-05-05,10,3,0.0,14.5,3,2,04:46 AM,07:55 PM,04:00 AM,07:26 PM,-0,5,7,5,13,10,62,0.0,1011,10,13,185,9,Gdynia
2019-05-06,10,4,0.0,10.8,2,9,05:10 AM,09:12 PM,03:58 AM,07:28 PM,1,6,7,6,13,50,65,0.9,1012,10,13,207,8,Gdynia
2019-05-07,10,5,0.0,13.6,2,17,05:40 AM,10:25 PM,03:56 AM,07:30 PM,0,5,8,5,26,29,61,0.1,1013,10,13,265,19,Gdynia
2019-05-08,13,5,0.0,14.5,4,24,06:20 AM,11:32 PM,03:54 AM,07:32 PM,1,7,9,7,27,30,57,0.0,1015,13,13,168,17,Gdynia
2019-05-09,13,9,0.0,9.9,3,31,07:12 AM,No moonset,03:52 AM,07:34 PM,5,8,11,8,39,80,67,0.4,1006,13,11,137,25,Gdynia
2019-05-10,16,9,0.0,10.8,3,39,08:16 AM,12:27 AM,03:51 AM,07:36 PM,9,11,12,11,15,82,86,6.8,1005,16,9,151,9,Gdynia
2019-05-11,13,8,0.0,12.7,3,46,09:32 AM,01:11 AM,03:49 AM,07:37 PM,7,10,11,10,17,44,76,0.7,1012,13,13,300,12,Gdynia
2019-05-12,10,7,0.0,10.0,2,53,10:52 AM,01:45 AM,03:47 AM,07:39 PM,4,6,8,6,22,75,74,5.4,1023,10,11,297,14,Gdynia
2019-05-13,10,7,0.0,10.0,2,60,12:16 PM,02:12 AM,03:45 AM,07:41 PM,4,5,8,5,28,86,76,0.0,1030,10,13,217,20,Gdynia
2019-05-14,8,6,0.0,14.5,3,68,01:40 PM,02:34 AM,03:43 AM,07:43 PM,2,3,7,3,35,53,69,0.0,1032,8,13,31,26,Gdynia
2019-05-15,10,6,0.0,10.9,2,75,03:04 PM,02:54 AM,03:42 AM,07:44 PM,4,5,8,5,36,70,72,0.1,1026,10,12,28,25,Gdynia
2019-05-16,11,5,0.0,10.0,2,82,04:27 PM,03:13 AM,03:40 AM,07:46 PM,8,6,10,6,46,99,87,8.3,1018,11,8,63,28,Gdynia
2019-05-17,15,11,0.0,10.1,3,89,05:50 PM,03:32 AM,03:38 AM,07:48 PM,12,11,13,11,40,90,95,41.4,1013,15,7,90,22,Gdynia
2019-05-18,18,12,0.0,12.7,4,97,07:11 PM,03:54 AM,03:37 AM,07:49 PM,13,15,15,15,21,44,88,0.1,1012,18,7,114,11,Gdynia
2019-05-19,17,11,0.0,10.1,4,100,08:28 PM,04:18 AM,03:35 AM,07:51 PM,14,14,15,14,20,79,94,5.3,1009,17,6,110,11,Gdynia
2019-05-20,20,14,0.0,11.0,4,89,09:40 PM,04:49 AM,03:33 AM,07:53 PM,15,17,17,17,26,76,90,2.3,1006,20,6,121,14,Gdynia
2019-05-21,19,14,0.0,11.9,4,81,10:41 PM,05:28 AM,03:32 AM,07:54 PM,14,16,17,16,27,69,87,0.2,1004,19,6,110,15,Gdynia
2019-05-22,18,13,0.0,14.5,4,74,11:32 PM,06:14 AM,03:30 AM,07:56 PM,13,15,15,15,17,45,87,0.0,1007,18,7,98,10,Gdynia
2019-05-23,13,11,0.0,11.9,3,67,No moonrise,07:10 AM,03:29 AM,07:57 PM,10,11,13,11,31,58,82,0.0,1012,13,13,299,20,Gdynia
2019-05-24,17,8,0.0,11.9,4,60,12:11 AM,08:12 AM,03:28 AM,07:59 PM,9,13,14,13,21,44,75,0.2,1013,17,13,223,13,Gdynia
2019-05-25,15,12,0.0,13.7,3,52,12:42 AM,09:19 AM,03:26 AM,08:00 PM,9,12,13,12,25,30,73,0.0,1010,15,13,270,18,Gdynia
2019-05-26,14,10,0.0,10.5,3,45,01:07 AM,10:26 AM,03:25 AM,08:02 PM,8,9,12,9,31,77,81,1.0,1009,14,10,252,20,Gdynia
2019-05-27,15,11,0.0,11.3,3,38,01:27 AM,11:36 AM,03:24 AM,08:03 PM,11,12,13,12,34,79,86,6.4,1006,15,11,245,19,Gdynia
2019-05-28,11,10,0.0,10.5,3,31,01:44 AM,12:44 PM,03:23 AM,08:05 PM,9,9,11,9,20,88,89,14.8,1006,11,9,183,12,Gdynia
2019-05-29,12,8,0.0,14.5,4,23,02:00 AM,01:55 PM,03:21 AM,08:06 PM,4,8,10,8,26,25,69,0.0,1016,12,13,317,18,Gdynia
2019-05-30,16,7,0.0,13.7,3,16,02:15 AM,03:06 PM,03:20 AM,08:07 PM,5,11,12,11,17,33,64,0.0,1024,16,13,214,10,Gdynia
2019-05-31,18,13,0.0,10.6,4,12,02:31 AM,04:19 PM,03:19 AM,08:09 PM,11,14,15,14,26,85,78,0.4,1021,18,10,256,16,Gdynia
2019-06-01,19,12,0.0,12.1,4,0,02:50 AM,05:35 PM,03:18 AM,08:10 PM,12,15,15,15,15,58,83,0.3,1020,19,15,269,9,Gdynia
2019-06-02,18,12,0.0,14.5,5,0,03:12 AM,06:52 PM,03:17 AM,08:11 PM,10,14,15,14,19,17,75,0.0,1019,18,13,219,12,Gdynia
2019-06-03,24,12,0.0,14.5,6,0,03:39 AM,08:09 PM,03:16 AM,08:12 PM,13,18,19,18,32,15,72,0.0,1018,24,10,162,18,Gdynia
2019-06-04,24,16,0.0,13.7,5,6,04:15 AM,09:21 PM,03:15 AM,08:13 PM,15,20,21,20,31,27,74,1.2,1015,24,10,163,16,Gdynia
2019-06-05,24,18,0.0,14.5,6,13,05:03 AM,10:22 PM,03:15 AM,08:15 PM,17,22,22,21,27,9,76,0.0,1013,24,10,134,15,Gdynia
2019-06-06,24,18,0.0,14.5,6,21,06:05 AM,11:12 PM,03:14 AM,08:16 PM,16,21,22,21,34,8,74,0.0,1012,24,10,133,18,Gdynia
2019-06-07,21,15,0.0,13.7,4,28,07:19 AM,11:50 PM,03:13 AM,08:17 PM,16,18,19,18,17,33,84,2.5,1014,21,10,113,10,Gdynia
2019-06-08,22,15,0.0,13.0,4,36,08:39 AM,No moonset,03:13 AM,08:18 PM,14,17,18,17,15,35,82,1.4,1018,22,10,192,10,Gdynia
2019-06-09,21,13,0.0,14.5,5,44,10:03 AM,12:18 AM,03:12 AM,08:18 PM,10,16,17,16,18,16,67,0.0,1025,21,18,175,11,Gdynia
2019-06-10,20,14,0.0,10.7,4,51,11:27 AM,12:42 AM,03:12 AM,08:19 PM,13,17,17,17,26,80,79,23.4,1020,20,17,118,14,Gdynia
2019-06-11,26,18,0.0,13.0,5,59,12:49 PM,01:02 AM,03:11 AM,08:20 PM,19,23,23,22,32,50,81,30.4,1013,26,12,136,17,Gdynia
2019-06-12,27,20,0.0,14.5,6,66,02:11 PM,01:20 AM,03:11 AM,08:21 PM,18,25,25,24,31,17,74,0.1,1011,27,13,146,16,Gdynia
2019-06-13,21,16,0.0,12.2,4,74,03:32 PM,01:39 AM,03:10 AM,08:22 PM,17,19,20,19,25,46,85,8.9,1013,21,13,261,13,Gdynia
2019-06-14,20,14,0.0,14.5,4,81,04:52 PM,01:58 AM,03:10 AM,08:22 PM,12,17,17,17,14,16,71,0.2,1020,20,19,170,8,Gdynia
2019-06-15,20,15,0.0,14.5,5,89,06:10 PM,02:20 AM,03:10 AM,08:23 PM,14,18,18,18,30,23,78,11.7,1016,20,19,100,16,Gdynia
2019-06-16,19,16,0.0,10.7,4,96,07:24 PM,02:48 AM,03:10 AM,08:23 PM,16,18,18,18,37,82,88,32.7,1013,19,14,248,22,Gdynia
2019-06-17,19,16,0.0,13.7,4,100,08:29 PM,03:23 AM,03:10 AM,08:24 PM,13,17,17,17,25,30,76,0.0,1020,19,20,315,17,Gdynia
2019-06-18,22,14,0.0,14.5,5,89,09:25 PM,04:05 AM,03:10 AM,08:24 PM,14,18,19,18,19,10,76,0.0,1021,22,20,190,11,Gdynia
2019-06-19,22,16,0.0,14.5,5,81,10:09 PM,04:57 AM,03:10 AM,08:25 PM,15,19,20,19,25,14,78,0.1,1014,22,14,139,14,Gdynia
2019-06-20,26,18,0.0,13.7,5,73,10:44 PM,05:58 AM,03:10 AM,08:25 PM,17,21,21,21,24,42,79,10.2,1009,26,9,197,12,Gdynia
2019-06-21,20,16,0.0,13.0,4,66,11:11 PM,07:03 AM,03:10 AM,08:25 PM,15,18,18,18,17,52,83,0.5,1014,20,10,197,11,Gdynia
2019-06-22,18,14,0.0,14.5,5,58,11:33 PM,08:10 AM,03:10 AM,08:25 PM,11,16,16,16,20,7,71,0.2,1022,18,10,198,14,Gdynia
2019-06-23,18,12,0.0,14.5,5,51,11:51 PM,09:20 AM,03:10 AM,08:25 PM,9,15,15,15,12,1,64,0.0,1025,18,10,116,8,Gdynia
2019-06-24,19,14,0.0,13.7,4,43,No moonrise,10:28 AM,03:11 AM,08:25 PM,12,17,17,17,16,25,73,0.0,1028,19,10,58,11,Gdynia
2019-06-25,23,16,0.0,14.5,6,36,12:07 AM,11:37 AM,03:11 AM,08:25 PM,16,20,21,20,22,18,77,0.0,1027,23,10,134,13,Gdynia
2019-06-26,28,20,0.0,13.7,6,28,12:22 AM,12:47 PM,03:12 AM,08:25 PM,19,25,25,24,27,35,75,1.2,1018,28,10,233,15,Gdynia
2019-06-27,18,16,0.0,10.7,4,21,12:37 AM,01:58 PM,03:12 AM,08:25 PM,14,18,18,18,37,77,80,4.9,1016,18,10,310,26,Gdynia
2019-06-28,20,14,0.0,13.7,4,13,12:54 AM,03:12 PM,03:13 AM,08:25 PM,10,17,17,17,25,30,63,0.0,1020,20,10,321,17,Gdynia
2019-06-29,23,15,0.0,14.5,6,6,01:14 AM,04:28 PM,03:13 AM,08:25 PM,12,19,20,19,32,16,63,0.0,1018,23,10,276,21,Gdynia
2019-06-30,29,18,0.0,14.5,7,0,01:38 AM,05:46 PM,03:14 AM,08:25 PM,15,24,24,23,32,9,61,0.0,1012,29,10,251,18,Gdynia
2019-07-01,22,17,0.0,13.7,5,0,02:09 AM,07:01 PM,03:15 AM,08:24 PM,13,20,21,20,33,33,67,0.8,1009,22,10,273,23,Gdynia
2019-07-02,18,14,0.0,11.4,4,0,02:52 AM,08:09 PM,03:15 AM,08:24 PM,10,16,16,16,44,57,70,0.4,1011,18,10,273,33,Gdynia
2019-07-03,17,13,0.0,14.5,4,2,03:48 AM,09:05 PM,03:16 AM,08:23 PM,7,13,15,13,40,28,62,0.0,1015,17,10,284,30,Gdynia
2019-07-04,16,11,0.0,12.2,3,9,04:59 AM,09:49 PM,03:17 AM,08:23 PM,9,12,14,12,40,72,74,2.3,1015,16,10,266,29,Gdynia
2019-07-05,17,13,0.0,13.7,4,16,06:20 AM,10:22 PM,03:18 AM,08:22 PM,9,14,15,14,41,41,69,7.8,1008,17,9,280,29,Gdynia
2019-07-06,17,13,0.0,10.6,4,24,07:46 AM,10:48 PM,03:19 AM,08:21 PM,11,14,15,14,29,71,78,3.6,1006,17,7,259,20,Gdynia
2019-07-07,17,12,0.0,11.4,4,31,09:12 AM,11:09 PM,03:20 AM,08:21 PM,10,14,15,14,37,67,71,2.3,1002,17,10,279,28,Gdynia
2019-07-08,16,13,0.0,12.9,4,38,10:36 AM,11:28 PM,03:21 AM,08:20 PM,12,14,15,14,35,54,82,5.2,1007,16,10,281,24,Gdynia
2019-07-09,15,14,0.0,10.6,3,45,11:59 AM,11:46 PM,03:22 AM,08:19 PM,12,13,14,13,35,91,87,3.7,1009,15,8,306,24,Gdynia
